country,technology,politics,education,health,happiness,economic,equality,poverty
Timor-Leste,-0.6154844229342941,-0.7988667783758844,-0.7590243130552758,-0.6280744722211654,-0.11314191760569502,-1.0417973045303983,1.104323235137362,-0.16149199221878877
Togo,-1.2698944866032487,-0.9255018882309417,-1.0554974063447913,-1.335050606758052,-0.5900013828181863,-1.4197834874777315,-0.7728270851037741,-1.0891271862155494
Trinidad and Tobago,-0.0575945833241821,0.03638299013827036,0.2926715533007771,0.22988188914528698,0.796558299914241,0.8235692311633044,0.0728338001030137,1.0226957796904625
Tunisia,0.17013272188328415,-0.0702591518583637,-0.18651219015857132,0.4738489822598482,-1.382575124503429,-0.19335337018016574,0.46308133087596814,0.885170850177153
Uganda,-1.109403928624686,-0.700879720920773,-1.2226592928939535,-1.0102533595769774,0.1789353813766232,-1.3198649497935304,-0.6244137544689718,-0.977204769523348
Ukraine,0.13410801557268384,-0.6551825041476861,1.041064727239314,0.3398264456413873,-1.123358648714971,-0.3712300721493283,1.5686202372109714,0.6914966106657293
United Arab Emirates,0.07167031433043097,1.3491752676578788,0.6320805894861927,0.7417700448871178,0.9430542492370554,1.383292571241863,1.2171124838428595,0.6505964633764354
United Kingdom,0.6730663743731693,1.7320673248912664,0.8539105861104195,1.0350422784699878,1.2438440378030224,1.4269794909583218,0.5572253396763247,0.6398697860200852
United States,0.5912844243235412,1.5631329838693733,1.2703392566797622,0.8489430066301824,0.9950541535299421,1.6099941159096958,-0.34610496192563744,0.5970892727988766
Uruguay,0.22851852350683077,1.030367885892867,0.727537069109986,0.7260900458885386,0.4935853610243906,0.7550217120154559,-0.315825472086141,0.6440342607584328
Uzbekistan,-0.036057282238182276,-0.9203483988583595,-0.16362945869959944,0.0868989026100369,1.0451707835642092,-0.6294257820286855,0.0728338001030137,-0.612430428641197
"Venezuela, RB",0.5613563123914089,-1.2993281754513362,0.16439020709649366,0.22154937228442637,-0.0755201449312967,0.6140150830509666,0.4794095755740576,0.0032736012545682234
Vietnam,0.9701861114095739,-0.30386905176277235,-0.4380653498770576,0.3711766570959304,0.09461950875993963,-0.6766380001435788,0.22653639343272314,0.552454375821146
West Bank and Gaza,-0.04832227126376337,-0.5642869545344336,0.3879850010873212,0.2871976941987008,-0.10009897552925102,-0.34937845161406644,0.42343332058500793,0.6304050707056585
"Yemen, Rep.",-0.5686397135254289,-1.4709508239380176,-1.033280743011657,-0.8128072095528356,-1.3806750922156592,-0.9756910785845931,0.08642543381504211,-0.6237256201792832
Zambia,-0.3512959643098711,-0.45595974269499345,-1.2372068499153943,-1.155747597597502,0.22413458076777712,-0.8649768433776601,-2.494130298571641,-1.6553521411221708
Zimbabwe,-0.5062359625425185,-1.1847998328198353,-0.9824796272996635,-1.2667053620833624,-0.46130267137803377,-0.9920286426642086,-0.9653114629854892,-0.28328083375020746
